idx,title_list,view_list,link_list,image_list
0,7 Years With GOT7 💚 I GOT7,조회수 180만회,https://www.youtube.com/watch?v=ipfqLJOydYg,https://i.ytimg.com/vi/ipfqLJOydYg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbz7CvW3qBefMRwU9h2ZTR55jSTg
1,"GOT7(갓세븐) ""Piece of GOT7"" EP.03",조회수 70만회,https://www.youtube.com/watch?v=MlJTwfauK-c,https://i.ytimg.com/vi/MlJTwfauK-c/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB46OUHgtAwItuCjWUDGoMQjCz01Q
2,"GOT7(갓세븐) ""Piece of GOT7"" EP.02",조회수 35만회,https://www.youtube.com/watch?v=4mLbRFZb4fA,https://i.ytimg.com/vi/4mLbRFZb4fA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQAzz6jIIf0kdYUD616rFBbGnbjw
3,"GOT7(갓세븐) ""Piece of GOT7"" EP.01",조회수 70만회,https://www.youtube.com/watch?v=WIljWSoab_E,https://i.ytimg.com/vi/WIljWSoab_E/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFD98Zcb7hcfFNibwCYg3GYVk99A
4,"GOT7(갓세븐) ""Playground"" @ GOT7 💚 I GOT7 6TH FAN MEETING",조회수 144만회,https://www.youtube.com/watch?v=iUELZWw7Wpo,https://i.ytimg.com/vi/iUELZWw7Wpo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9HTldUbkx-rPIj3OSllogk_Ba7w
5,"GOT7(갓세븐) ""RUN AWAY"" @ GOT7 💚 I GOT7 6TH FAN MEETING",조회수 188만회,https://www.youtube.com/watch?v=q-OGvVdtxIA,https://i.ytimg.com/vi/q-OGvVdtxIA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWzSm5jwmJAydFtm_TcelnQsinUg
6,"GOT7(갓세븐) ""Breath (넌 날 숨 쉬게 해)"" @ GOT7 💚 I GOT7 6TH FAN MEETING",조회수 89만회,https://www.youtube.com/watch?v=otJMlSJ10wU,https://i.ytimg.com/vi/otJMlSJ10wU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCVBvI5Yw7CcLkkWvF5doiVNMU5cA
7,"GOT7(갓세븐) ""1+1"" @ GOT7 💚 I GOT7 6TH FAN MEETING",조회수 82만회,https://www.youtube.com/watch?v=BaxvVKEVhPA,https://i.ytimg.com/vi/BaxvVKEVhPA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwRqbzkqBDgAcM3suMPl6zne8ocw
8,"GOT7(갓세븐) ""고백송"" @ GOT7 💚 I GOT7 6TH FAN MEETING",조회수 105만회,https://www.youtube.com/watch?v=BnIX0YbcTQk,https://i.ytimg.com/vi/BnIX0YbcTQk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfNG5TFWLrT_ds9J53_n5U7X8O1A
9,"GOT7(갓세븐) ""LAST PIECE"" LIVE VIDEO (Hommage ver.)",조회수 94만회,https://www.youtube.com/watch?v=cDfF25Smcpg,https://i.ytimg.com/vi/cDfF25Smcpg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAUct8IQ8lkOk3XWJALsEpETYKaUw
10,"GOT7(갓세븐) MONOGRAPH ""Breath of Love : Last Piece"" EP.06",조회수 29만회,https://www.youtube.com/watch?v=-MnJUJlg5fY,https://i.ytimg.com/vi/-MnJUJlg5fY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDzdZIm4uJWkp_Tb-JTJ4Y5v17Jw
11,"GOT7(갓세븐) MONOGRAPH ""Breath of Love : Last Piece"" EP.05",조회수 22만회,https://www.youtube.com/watch?v=0CENutLSmnE,https://i.ytimg.com/vi/0CENutLSmnE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYI4_x4C_TVDxl5_5Rg7dHX5ajeA
12,"GOT7(갓세븐) MONOGRAPH ""Breath of Love : Last Piece"" EP.04",조회수 26만회,https://www.youtube.com/watch?v=dJwZK8lk_u8,https://i.ytimg.com/vi/dJwZK8lk_u8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYJ83089ElbeKhUogv0nGQemW7Gg
13,"GOT7(갓세븐) ""LAST PIECE"" LIVE VIDEO",조회수 124만회,https://www.youtube.com/watch?v=jCtWLNlIWik,https://i.ytimg.com/vi/jCtWLNlIWik/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMCd9QWBjEASyF_WroWjB5b2JEIQ
14,"GOT7(갓세븐) ""LAST PIECE"" LIVE VIDEO TEASER",조회수 21만회,https://www.youtube.com/watch?v=9ImmKu_ele0,https://i.ytimg.com/vi/9ImmKu_ele0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPnGKdcp66P0BCz0ZYpLK9wvSj4w
15,"GOT7(갓세븐) MONOGRAPH ""Breath of Love : Last Piece"" EP.03",조회수 23만회,https://www.youtube.com/watch?v=4mg7e5Fq04w,https://i.ytimg.com/vi/4mg7e5Fq04w/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2Hjg3Y633AF0gNi06n92scdWtmg
16,"GOT7(갓세븐) MONOGRAPH ""Breath of Love : Last Piece"" EP.02",조회수 19만회,https://www.youtube.com/watch?v=d7mxUw-VAWY,https://i.ytimg.com/vi/d7mxUw-VAWY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaOm4CeNslzkVgOAW5y7x6YCJTyw
17,"[ 8K ] GOT7(갓세븐) ""LAST PIECE"" Dance Practice",조회수 96만회,https://www.youtube.com/watch?v=gFxULSCjL6c,https://i.ytimg.com/vi/gFxULSCjL6c/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoYM79bv90CDiwlSWveDWw3wUTvA
18,"[ 8K ] GOT7(갓세븐) ""Breath (넌 날 숨 쉬게 해)"" Dance Practice",조회수 288만회,https://www.youtube.com/watch?v=Su89wWmcm4k,https://i.ytimg.com/vi/Su89wWmcm4k/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJ4_hzBryZuE3WtcrtqRcXaQtFgQ
19,"GOT7(갓세븐) ""LAST PIECE"" Cheer Guide Video",조회수 24만회,https://www.youtube.com/watch?v=K8eQjUJ2qmQ,https://i.ytimg.com/vi/K8eQjUJ2qmQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCzlXkqZ6R0CJ3JgYlLog7vWH3bA
20,"GOT7(갓세븐) ""Breath (넌 날 숨 쉬게 해)"" Cheer Guide Video",조회수 43만회,https://www.youtube.com/watch?v=LtD6Grl6Wyo,https://i.ytimg.com/vi/LtD6Grl6Wyo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcXmTO582OEHKMJfsZwb_uQBI4gw
21,"GOT7(갓세븐) MONOGRAPH ""Breath of Love : Last Piece"" EP.01",조회수 32만회,https://www.youtube.com/watch?v=QtmmdK93YdM,https://i.ytimg.com/vi/QtmmdK93YdM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArU3R-uNwdPz5X_yY-_cN1rvKdWQ
22,GOT7(갓세븐) OFFLINE #24,조회수 19만회,https://www.youtube.com/watch?v=wotrn1bXjnM,https://i.ytimg.com/vi/wotrn1bXjnM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAd5fqqb2g3OHZp3XgZNfRJIIMUAQ
23,GOT7(갓세븐) OFFLINE #23,조회수 21만회,https://www.youtube.com/watch?v=nH1K27xprSQ,https://i.ytimg.com/vi/nH1K27xprSQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtNeQwPKRnU1lSwxU4ISgUK-uwlQ
24,GOT7(갓세븐) OFFLINE #22,조회수 19만회,https://www.youtube.com/watch?v=LnucjhYbt0A,https://i.ytimg.com/vi/LnucjhYbt0A/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmMgCub12vLLdSHqREL0sehSPPJw
25,GOT7 영재 #촌스러운사랑노래 #박진영하드대방출,조회수 13만회,https://www.youtube.com/watch?v=OpBeKal_6mY,https://i.ytimg.com/vi/OpBeKal_6mY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwJSdDYqg3wTLNkFerNCid-Agplg
26,GOT7(갓세븐) OFFLINE #21,조회수 11만회,https://www.youtube.com/watch?v=678-tp61cEg,https://i.ytimg.com/vi/678-tp61cEg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCpgQvs100CqQH3dPxK3dJv-fS0Wg
27,GOT7(갓세븐) OFFLINE #20,조회수 14만회,https://www.youtube.com/watch?v=b1mIcaE88hE,https://i.ytimg.com/vi/b1mIcaE88hE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-zqhva9sj3uKcaF6J7e7vztbnGA
28,GOT7(갓세븐) OFFLINE #19,조회수 15만회,https://www.youtube.com/watch?v=FVoShpRTJcs,https://i.ytimg.com/vi/FVoShpRTJcs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAe2YQbq6b6Nk_bPoeadG8jQI9qiA
29,GOT7(갓세븐) OFFLINE #18,조회수 13만회,https://www.youtube.com/watch?v=vKWJmRui1gg,https://i.ytimg.com/vi/vKWJmRui1gg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCm3yJrefvdwqQ_BJKM9O68dviXIg
30,GOT7(갓세븐) OFFLINE #17,조회수 22만회,https://www.youtube.com/watch?v=zZMu_9OItEE,https://i.ytimg.com/vi/zZMu_9OItEE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEbp6rY-ss8DFKhBhEB2JC7zrdfw
31,GOT7(갓세븐) OFFLINE #16,조회수 49만회,https://www.youtube.com/watch?v=_4KRU3yi4Iw,https://i.ytimg.com/vi/_4KRU3yi4Iw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA2jT-Gy4U9SUVG6wFisGCOwYDyvw
32,GOT7(갓세븐) OFFLINE #15,조회수 22만회,https://www.youtube.com/watch?v=ugD-ObMmiCU,https://i.ytimg.com/vi/ugD-ObMmiCU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCaVxh__RCMeBc2jkCIQ_5cXkTjTA
33,GOT7(갓세븐) OFFLINE #14,조회수 21만회,https://www.youtube.com/watch?v=W0Fgwxpa4ww,https://i.ytimg.com/vi/W0Fgwxpa4ww/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmZk9TFfE6X_L0Zcpu0MlWLksT_w
34,"""GOTOON BY GOT7(갓세븐) SUMMER STORE"" EP.03",조회수 14만회,https://www.youtube.com/watch?v=MwxlKJGml54,https://i.ytimg.com/vi/MwxlKJGml54/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClMytZb66eUmLG30t4ScmTjl_Bmg
35,"""GOTOON BY GOT7(갓세븐) SUMMER STORE"" EP.02",조회수 15만회,https://www.youtube.com/watch?v=dYeBuj7W8Ww,https://i.ytimg.com/vi/dYeBuj7W8Ww/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBuCx_7PYXoSKXuT0ewo8b4CDnXmg
36,GOT7(갓세븐) OFFLINE #13,조회수 24만회,https://www.youtube.com/watch?v=bNZ1VgGtrwk,https://i.ytimg.com/vi/bNZ1VgGtrwk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMbIWrthrmUv_2gVqf6zVsaA8pXA
37,"""GOTOON BY GOT7(갓세븐) SUMMER STORE"" EP.01",조회수 26만회,https://www.youtube.com/watch?v=-cOnub-mPCk,https://i.ytimg.com/vi/-cOnub-mPCk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCz1N2xOoDnFCUaoTLoexrjccMu0g
38,GOTOON BY GOT7 SUMMER STORE COMING SOON,조회수 25만회,https://www.youtube.com/watch?v=vc_DWsItMFY,https://i.ytimg.com/vi/vc_DWsItMFY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD64_ENGOkk-U8NMxtHWXYxrIoxaA
39,GOT7(갓세븐) OFFLINE #12,조회수 16만회,https://www.youtube.com/watch?v=jrDtN6RSrW4,https://i.ytimg.com/vi/jrDtN6RSrW4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4-7EBhnAkn3hsWGorXzIiY_zRQA
40,GOT7(갓세븐) OFFLINE #11,조회수 10만회,https://www.youtube.com/watch?v=93CrcCRqKJ0,https://i.ytimg.com/vi/93CrcCRqKJ0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBaHAnecJPgmKfqhAxoYwm8OhNeTg
41,GOT7(갓세븐) OFFLINE #10,조회수 17만회,https://www.youtube.com/watch?v=d6sNcuo-h1U,https://i.ytimg.com/vi/d6sNcuo-h1U/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlaKYq0DzcHVQyq7ukBiEUmG3amw
42,GOT7(갓세븐) OFFLINE #9,조회수 21만회,https://www.youtube.com/watch?v=toEYCsLSDjg,https://i.ytimg.com/vi/toEYCsLSDjg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3kk2zbd0uIlCdI7diI2GN1ZhzfQ
43,GOT7(갓세븐) DYEARY EP.09,조회수 22만회,https://www.youtube.com/watch?v=NJW0SsYeosc,https://i.ytimg.com/vi/NJW0SsYeosc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0bpiFulcGToD3LuHyeTVftji_Mw
44,GOT7(갓세븐) DYEARY EP.08,조회수 31만회,https://www.youtube.com/watch?v=Lk9XVIEL-Ak,https://i.ytimg.com/vi/Lk9XVIEL-Ak/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgn5H9pXMbBvPe5JVBrdjPNIwnkQ
45,GOT7(갓세븐) DYEARY EP.07,조회수 17만회,https://www.youtube.com/watch?v=o3MMnLxUnIU,https://i.ytimg.com/vi/o3MMnLxUnIU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCH6LbuwIorvIiw3xgaLuim2eKncg
46,GOT7(갓세븐) DYEARY EP.06,조회수 22만회,https://www.youtube.com/watch?v=djj9oxH9vkg,https://i.ytimg.com/vi/djj9oxH9vkg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBkGRTELrTEIX3OKAdmk7LfW8gzng
47,GOT7(갓세븐) DYEARY EP.05,조회수 24만회,https://www.youtube.com/watch?v=zSEvpbwz5lM,https://i.ytimg.com/vi/zSEvpbwz5lM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzs9KSRMwZkuTBA75bTN7rRQ4EgA
48,GOT7(갓세븐) DYEARY EP.04,조회수 22만회,https://www.youtube.com/watch?v=dDkOOqdQvyM,https://i.ytimg.com/vi/dDkOOqdQvyM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmGhhYnNMGYnWNd_qoPEyqFn81_g
49,GOT7(갓세븐) DYEARY EP.03,조회수 19만회,https://www.youtube.com/watch?v=e9tDDdJWSuo,https://i.ytimg.com/vi/e9tDDdJWSuo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCoyP6ySwiVmhHnKxFpceg6t5ekbQ
50,"GOT7(갓세븐) MONOGRAPH ""DYE"" EP.04",조회수 18만회,https://www.youtube.com/watch?v=FsfUDCK8TDQ,https://i.ytimg.com/vi/FsfUDCK8TDQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDs5RdMx71gSvlOheaRA9qUP38Epg
51,GOT7(갓세븐) DYEARY EP.02,조회수 17만회,https://www.youtube.com/watch?v=c6cQRauN9zU,https://i.ytimg.com/vi/c6cQRauN9zU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0KCvoCA6pUG605r2r-d_w6WVYVw
52,"GOT7(갓세븐) MONOGRAPH ""DYE"" EP.03",조회수 18만회,https://www.youtube.com/watch?v=2UBNnbAJEFk,https://i.ytimg.com/vi/2UBNnbAJEFk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9ofMwQyqbiLz-mzKY8lKmWg2m_A
53,GOT7(갓세븐) DYEARY EP.01,조회수 29만회,https://www.youtube.com/watch?v=zo9JN5ErEP4,https://i.ytimg.com/vi/zo9JN5ErEP4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA1eLczAsw5YsUWt6Kk5EXCTQ0DBA
54,"GOT7(갓세븐) ""NOT BY THE MOON"" #BamBam @ LIVE PREMIERE",조회수 7.1만회,https://www.youtube.com/watch?v=nMkG3g5A9_8,https://i.ytimg.com/vi/nMkG3g5A9_8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPMd86a80Jf3nM6ZBvs3mETArGhQ
55,"GOT7(갓세븐) ""NOT BY THE MOON"" #JB @ LIVE PREMIERE",조회수 4만회,https://www.youtube.com/watch?v=pMhYJ9wY-uU,https://i.ytimg.com/vi/pMhYJ9wY-uU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDuIjzre4SeO5T0cZCl0QQltsJrKw
56,"GOT7(갓세븐) ""NOT BY THE MOON"" @ LIVE PREMIERE",조회수 15만회,https://www.youtube.com/watch?v=TRHsmPidoeY,https://i.ytimg.com/vi/TRHsmPidoeY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAbqmjGVxRlxTNXSlR-TFcgenDew
57,"GOT7(갓세븐) ""NOT BY THE MOON"" #JACKSON @ LIVE PREMIERE",조회수 4.1만회,https://www.youtube.com/watch?v=n5L358HKepU,https://i.ytimg.com/vi/n5L358HKepU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDiF6ViRYvoEl4FWYcz-re3kAcrkg
58,"GOT7(갓세븐) ""NOT BY THE MOON"" #Jinyoung @ LIVE PREMIERE",조회수 3만회,https://www.youtube.com/watch?v=CakkrqrWKGY,https://i.ytimg.com/vi/CakkrqrWKGY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfuH_G53YM26sYLaB7VCIbxMFwPQ
59,"GOT7(갓세븐) ""NOT BY THE MOON"" #MARK @ LIVE PREMIERE",조회수 2.7만회,https://www.youtube.com/watch?v=8xROTSEdXLM,https://i.ytimg.com/vi/8xROTSEdXLM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKKkpV_IomhtIAiiAEK85Z-FqdIg
60,"GOT7(갓세븐) ""NOT BY THE MOON"" #Youngjae @ LIVE PREMIERE",조회수 2.1만회,https://www.youtube.com/watch?v=MuVDPx3SA80,https://i.ytimg.com/vi/MuVDPx3SA80/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAn_rUSpmMrVFRqwWdee28g6a6-AA
61,"GOT7(갓세븐) ""NOT BY THE MOON"" #Yugyeom @ LIVE PREMIERE",조회수 3.1만회,https://www.youtube.com/watch?v=-LbJhf-Cv-o,https://i.ytimg.com/vi/-LbJhf-Cv-o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeYWVRBHYjoKGioWon3Wnw67toXg
62,"GOT7(갓세븐) ""NOT BY THE MOON"" Dance Practice (Part Switch Ver.)",조회수 163만회,https://www.youtube.com/watch?v=EFRU9KiQErI,https://i.ytimg.com/vi/EFRU9KiQErI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBDkk-TmFnH2Ab1rl9Eqzycl9IKKw
63,"GOT7(갓세븐) ""LOVE YOU BETTER"" @ LIVE PREMIERE",조회수 308만회,https://www.youtube.com/watch?v=jectDf2wrEo,https://i.ytimg.com/vi/jectDf2wrEo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPTezh9qn8Kyqk1HTqQsNvOV532Q
64,"GOT7(갓세븐) ""AURA"" @ LIVE PREMIERE",조회수 45만회,https://www.youtube.com/watch?v=VSifWLQNCb0,https://i.ytimg.com/vi/VSifWLQNCb0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcPZACLGepF9Z3RES8iLMQgk5H5A
65,"GOT7(갓세븐) ""AURA"" #Yugyeom @ LIVE PREMIERE",조회수 2.7만회,https://www.youtube.com/watch?v=VV5nbLfvuRM,https://i.ytimg.com/vi/VV5nbLfvuRM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6A2-TO9FjWLqob-vM02KRq3lBkQ
66,"GOT7(갓세븐) ""AURA"" #BamBam @ LIVE PREMIERE",조회수 4.1만회,https://www.youtube.com/watch?v=NacM9qq1y7I,https://i.ytimg.com/vi/NacM9qq1y7I/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfw6RMLevH0yyBbyz23cQa9XiFhg
67,"GOT7(갓세븐) ""AURA"" #JACKSON @ LIVE PREMIERE",조회수 3만회,https://www.youtube.com/watch?v=LGal0J7_vGc,https://i.ytimg.com/vi/LGal0J7_vGc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAX5q_tTUsqdsfV7bQ4tx-mGCyeSg
68,"GOT7(갓세븐) ""AURA"" #Jinyoung @ LIVE PREMIERE",조회수 3.2만회,https://www.youtube.com/watch?v=7v9R4ORwCAs,https://i.ytimg.com/vi/7v9R4ORwCAs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWO6YNsUOTEE4Ey3MeyCQRZuLlgg
69,"GOT7(갓세븐) ""AURA"" #JB @ LIVE PREMIERE",조회수 4.6만회,https://www.youtube.com/watch?v=Dg0Y8Kq5a7E,https://i.ytimg.com/vi/Dg0Y8Kq5a7E/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCm07sb34wUhHiTxy2vLKxCRp7u3Q
70,"GOT7(갓세븐) ""AURA"" #MARK @ LIVE PREMIERE",조회수 2.7만회,https://www.youtube.com/watch?v=6W0oxDga8fA,https://i.ytimg.com/vi/6W0oxDga8fA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzIPHvqBYLPgqk9bGkWIeSfjwE6g
71,"GOT7(갓세븐) ""AURA"" #Youngjae @ LIVE PREMIERE",조회수 2.2만회,https://www.youtube.com/watch?v=-5jY1rHyJAY,https://i.ytimg.com/vi/-5jY1rHyJAY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNCit-a1blKTi6EFZpo0lHZOfS1A
72,"GOT7(갓세븐) ""NOT BY THE MOON"" Dance Practice (Random Speed Ver.)",조회수 91만회,https://www.youtube.com/watch?v=GJfIlRMDhz4,https://i.ytimg.com/vi/GJfIlRMDhz4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4h_NNLEkfgcplhRle0VmyEW191w
